serial_number,used
365BF874817C,0
21972222184D,0
5D9B87DD4AED,0
27DB9F86E4E7,0
10490A7A3D20,0
4F3701090ED7,0
70431DF72044,0
55B52A3D042E,0
6276AD085E11,0
71AA41EE1A5F,0
F6A0721999A6,0
B5118F54FB5F,0
52982C58213D,0
94E760BDFD2C,0
AB7C31D851D1,0
898A16EDB0D4,0
6DBEBDC5D2FF,0
4DC6EAFA4426,0
A1774EC4A5BC,0
E119C533BE65,0
3143B4CF2C1F,0
2D0487FAF18C,0
0A37BE4851A2,0
74CD9137357B,0
ABAFD34549A7,0
CB99E2095033,0
B2D06E13208B,0
FE5A4698511F,0
CDA938DCC360,0
375741C71D4A,0
16CD895CE3D0,0
734B393DACDA,0
AC2177B1E949,0
2FCD5EB3E6B2,0
73EBAC0A99D1,0
34CCD3813073,0
BC4FA3B148D2,0
B1C20A535855,0
FA1D5946B232,0
8CBB7C9F59B9,0
E975A4D89894,0
A86B9D07A75F,0
AB9280CC3738,0
B1945697B1B7,0
408B25691147,0
923FB9B78908,0
0FFA5C3A04B9,0
F67F1C435DEB,0
1574325C92AE,0
832D3A0B3782,0
F24567D72537,0
3EB994625FB4,0
4499228E1EDE,0
593D8176B14D,0
73986F18C18A,0
BF742346CDAC,0
0C4137DF354E,0
BF157D0B4191,0
281D17D90F43,0
384E6C48793D,0
A97CC632C41E,0
5F21165BE80C,0
CE1EBD1F51C8,0
AA5A3082D0B8,0
7310BB9EF832,0
50CD4D3249A6,0
9769BCC6B1AD,0
8A85FA083F0C,0
36F2D08F411F,0
37195D581DAC,0
A23E74054E25,0
1F8B7E000787,0
659A6B70C509,0
784C501ADC38,0
FC22B80B86C6,0
4FD35D7ECF4D,0
469D41ED333E,0
1B8850059C8C,0
93691FBD83F8,0
243852303D96,0
4D01E6D9A54B,0
DFDB465E1141,0
84294FA4C1B1,0
F10B2275DCA3,0
D9E19B3B7BBC,0
2EC834E8E9A8,0
1F35DD1A04FD,0
CE2543839C68,0
A2D6D7A6235E,0
002A44DAF11D,0
61030EE02E31,0
32C1602DE446,0
E9E80F5FAD49,0
88627C8C9F17,0
EB724AE6A3DE,0
F6E77C133C7B,0
486A4F03E96C,0
C7A4BCC8F30F,0
9AC10FC54FBD,0
935316ED48A9,0
EF1935F6F1DB,0
CA9638076F8C,0
3630F9F8B005,0
7BC22380F99A,0
457EB225B91C,0
CC88DD785D2A,0
4C79D564993F,0
966359B5D130,0
CEE2A6A3EE74,0
CBD5D29BB17C,0
1D18F6547E27,0
C639E975D813,0
36BCF74616DB,0
2F043CC77FF6,0
A1A4C3665E48,0
254394DBD4A5,0
3CD6E94D4CBC,0
AC037BD39C2F,0
BE70983D87C0,0
D4DB3BC94B73,0
159494947750,0
7CCCC25EF667,0
00A9F0A395C1,0
0AD776731206,0
2C861F419076,0
DAE95F18BD40,0
1199B27A5C56,0
4A54B3F070C5,0
F60287819F59,0
04170704827F,0
3ED4B4BD76AA,0
6A69AAEC700F,0
337CB749CCC9,0
72F733C26DC7,0
034123115387,0
7300E9EB64D5,0
E511435089F4,0
52820A17C915,0
26C596996F43,0
8DAAE68FAE01,0
3BAFEC50B795,0
DBC618CAAD05,0
BE0DB2D7FAEA,0
094AB3935BAC,0
A10B2BE25AD0,0
CC62FA68DDB3,0
A1082448746C,0
DB1B82DEA9DC,0
554370614FE5,0
ADEE31C63EFD,0
300E5DDFB4B9,0
1466753077EE,0
3B4D76325AD3,0
2B65961086C1,0
1B67DB95443B,0
D0EC9CD71EC0,0
BD0F866EFB78,0
BA6A9B6E25F0,0
E0EEBCD6B22C,0
B66E48A6F329,0
7C83B13A5E3A,0
6277C6E50963,0
20324EF84F57,0
FA8164D01B17,0
1DB616FC63D9,0
69ED25BA3C97,0
E0757F6B472E,0
780101A6F82F,0
C1C45AE72B33,0
5B3332E01913,0
9F7CA92EFC8A,0
AA9336AB7FD3,0
B63AF0AF8519,0
E265E5F40091,0
E24A37CFE30C,0
D12324881FFE,0
0A53E1A9F719,0
A30E17371D57,0
501E7065C84D,0
89BBAB0855C2,0
013EBFDCD784,0
913EF3298E4B,0
703EFF2D51E1,0
04251BDAC6DC,0
926EE7554547,0
4AF81B1EE768,0
A068FFA6F681,0
2971B3DDB808,0
133F8A70293D,0
68D015E01BBA,0
302BD3407881,0
19086FAC106E,0
0EB277D29A79,0
BF86E41B398F,0
C69FAB6640F2,0
B07B862EEACF,0
C185A3A21BD5,0
701811461FB8,0
6651E59F0F5C,0
9DF3630DAF15,0
B1B9CE8294A5,0
FA4CF341DD12,0
98A46FCFC411,0
125BF977D940,0
26F2807F7C56,0
90B88F0D7264,0
2063A479DA39,0
759F731D9DCC,0
96B16B574500,0
590A7EBCCBD0,0
EDCE73A01F53,0
D202FAF8CF6C,0
5409D36EB17A,0
DA14668B9FCA,0
A8EE0932A8AB,0
13F1B0B12B4B,0
168487D3464F,0
D74E828F847D,0
985EE20BA4AB,0
4B6C1769872B,0
95F870CF6E42,0
C2084202FCBF,0
EB52F0D499F8,0
08F842AEA36E,0
82A1E266D0C1,0
93AC2434D5CD,0
AEB63AB07272,0
396E0E34ACEC,0
3E7960FA0485,0
5EF44287245A,0
69FD7B438435,0
5BB5FE3B2F6D,0
3BC313F6CA60,0
163582802158,0
B11146359501,0
8DBE410AFB52,0
1FB5789CE611,0
71859DBB7658,0
10294248FCD3,0
42BB7C371AAE,0
4714B04C1BD2,0
AF9585C7AD91,0
EDCFDDB6D64C,0
5E52DA995017,0
4864EB9193FF,0
84A41BCC66B1,0
1D47325BFE34,0
12D7BAFCA4F0,0
7DC3B65AA4CA,0
AA0EE14D363D,0
738D3DE6FEC4,0
7AE5810CEE28,0
CCEE64069CB3,0
F3BB4CEF3944,0
D2CFE6B72482,0
F765A0E7D050,0
2D707E66C51B,0
4CEA7689ABFB,0
59C16F21234B,0
3170EEF9FFA8,0
1EA35461A294,0
19459617F3D6,0
85338416544D,0
74707FC08042,0
A769B0F5D15F,0
3A1823029908,0
5A0E18F1C960,0
A0673269AA81,0
7257DCE8B96F,0
23C2499E37CB,0
3688B671650E,0
D67BEE06FCC4,0
7E75180AE6D2,0
7EA87D828282,0
A39DE7276DA4,0
8BB819B51D8A,0
6C56E6CB8B43,0
CA8AE1EC6114,0
D0415E7EDF74,0
AD64CABAD033,0
49D8881C5562,0
BF496930C580,0
E54BE2A5C4DA,0
4E4F0ABF3F77,0
18AB08835CBD,0
BC9995B11A2E,0
A3284F6CFC97,0
8C223F69D7E8,0
097E57F9AD99,0
CFBF0C755AA1,0
EF355DD22631,0
832FDD75126A,0
471A7B54F13C,0
72901BCE925E,0
8F1D48EC7CF2,0
7DD9FC057413,0
431A4BD985C4,0
04B181BCC376,0
81F7BDA0665C,0
D9745A2FB7CE,0
50B2B5896996,0
0177F147E410,0
D6C9F97225CB,0
FD2E8A30933D,0
55B2198B1E89,0
1249943789A0,0
1F19126AD616,0
4DF5A17C3A9D,0
2CDE8F9ECB19,0
AC2E007F21BB,0
40759C6D3CD4,0
DBCDC34AABB0,0
E1D6331B3BCE,0
A93B27082640,0
DEDA6508DB00,0
7A0EE9892249,0
4AECF47DEA04,0
5783F3A175BC,0
FDC90ECF4429,0
7CA55AF8C8F0,0
7F1CE1131A39,0
3E9DC1D075C0,0
6E17CD2553B3,0
CE7EE806F1F6,0
84A944074DC0,0
81B498C67C1C,0
18CEBDAC3E24,0
C99DCAD2BD60,0
7943F0725920,0
DFF772CC1793,0
1AC6FCAD66B3,0
92B05EE9117F,0
D9E234F2B766,0
598D01C1AAEA,0
04CED5E972AF,0
2D9B29A857DC,0
A79B06A0741D,0
F551B8E51A2B,0
CC755E5162CF,0
9F79E702F23A,0
98FAC247AF32,0
DFED765D67E4,0
CFF3F228869A,0
B2DB94AADBC2,0
DEFD96F7A874,0
547ED53CC767,0
2DEBCB38A990,0
1B9B1B6654F6,0
634D7CED54B6,0
C7B5E078D166,0
E7B161905CE2,0
AD6A79B435D3,0
6C7A46EE4DC8,0
67EA3260D9D7,0
9F5B1681F1DF,0
2F4E7AA28E5D,0
D905731DB1C2,0
2F1F4B78F2B7,0
0E60FA9EA59A,0
E5303FB56DDC,0
921B04BB95E1,0
A77668AE4016,0
A926FB91663A,0
EB6B4646DD17,0
2A203F616434,0
69F1D16222FF,0
3BB896A079F1,0
0980246062A9,0
BA78BC95FEF8,0
B416263A3E8D,0
38430C33BFF1,0
EFEE9A50738A,0
2E0CD752A022,0
D03D7445800D,0
1B3F8CD3B113,0
69698987E71D,0
51F322CB059D,0
94FBF9D8459C,0
1D1E1A2872AC,0
4267C83BCA05,0
06CC53C7ADBF,0
DFD7CC1292D1,0
BD15954E632C,0
3E49B7F560CD,0
741DD63C54BD,0
72B9283A7268,0
B9EC7E21C96F,0
DFCD6C3B5306,0
3E89E052AB03,0
289185D718B3,0
F87EC4BD0A3D,0
50F7AFA5C6B2,0
7CC4ADD1C392,0
151455A1967F,0
59D240820028,0
EA011D2BA513,0
F9BA89D7FC5F,0
C762D99BAB67,0
6FE9C429BAEB,0
07BBFD7467D1,0
97FF172BBF6B,0
ACF0F4EA6CC3,0
30D51461430D,0
8C54C3BC0820,0
1C393308FE27,0
845BF6209D14,0
6B70CD47396F,0
D013EEEDB852,0
A083BFC9C6C5,0
FF7B1999F1F0,0
C3F7D3AB3BF7,0
9596EFA02149,0
3AA0F073A1A4,0
FA99224B7583,0
B5BC41F067C0,0
4F7218026225,0
C3F8D80B9560,0
AF3C143782D9,0
A2AF1CA03E8C,0
70C13A177346,0
0E69019A7C4D,0
4791E0862334,0
EFA93ACB22F8,0
45CF33CE2E80,0
E6EC39543ED4,0
C8BB8E1EB3BD,0
00777960847F,0
2984C024BA31,0
5415B63C9FC8,0
3CBB4DC96489,0
AEB4B8CD15C4,0
BDCD1858534B,0
DDEAE4D047F2,0
7796E92A9D1F,0
31B4790DA81C,0
3A1418BD4171,0
BB11C09439E6,0
FFD2E4FEE873,0
C26841B265EA,0
083704804A93,0
2662778C7D8A,0
F8FFBEBE99BF,0
0F82D1AB0D4F,0
AEB612FD34EB,0
E11905886B86,0
9138B22E00E4,0
2E7A4A7BF8B3,0
E73146874C52,0
44A87F6899FA,0
4D136953402A,0
60B4DE522980,0
4F775B9CBF58,0
97DB6327BE79,0
69CB85D3F4A0,0
BF47A69B2AB3,0
23AF050641DB,0
D65F6B17F563,0
4EF0D7AC8CEE,0
FFE3C201BC9D,0
A3C3E36E8866,0
51B128783EC8,0
A91CE85DEA67,0
B471F3DC4AD7,0
471848C5E3EB,0
7EBD6CDFD43C,0
8AE2D39D9D4B,0
2C6EC01EA0E7,0
3ED7F537F4AB,0
78EA9CE194DE,0
FEC183EB0C53,0
3DD20CC1AAF6,0
F3428E55197A,0
4F2A5E897EBB,0
766F51714F1B,0
954F9F774C85,0
3DAFA0E4C356,0
7E95F1825E3D,0
090BE72FA580,0
20CD9AA8863B,0
72F910ED0DF6,0
048659AAD698,0
5003BD1F4ADA,0
61F128230A20,0
CE6EE4A55832,0
A082179150B5,0
BDA2FE344391,0
487ECB04F210,0
45CD97FF2AFE,0
A5C5AB104F25,0
588F5F093FB6,0
EC4F6D288686,0
71426041F1D4,0
3266C4CCFD57,0
4C9E00A8EEB5,0
4086E5F2BD50,0
6FAA2FB50001,0
0C0D8EF84005,0
946B4889F1FB,0
82DADEDAFAED,0
917B137E9D27,0
B5808C34CF9B,0
428419C45ECD,0
DFE11D15EEF4,0
8D42255B67C4,0
C7A78879073C,0
DFA5A44CAB8C,0
B1CF0B6E475C,0
3C07DD696B49,0
086B874F6E32,0
79555B48D07A,0
EAED7F6C81C8,0
819FF3C3C06E,0
256A6F6F60C4,0
E689C1ED314A,0
35CB4E2FC894,0
D4A37DA67F68,0
58E421572E79,0
3198F0FD1556,0
DF2E3D6A73C0,0
3F2942049AE9,0
2031F0E37FC7,0
8E6D81DD9542,0
A6F7AD0F0FB0,0
051B978C32D1,0
D1377BC156A4,0
05A345F10590,0
0E71FE26717C,0
2A50273C70B7,0
6A6AB9EE1573,0
5BE14DC35F98,0
CD63EA3779D0,0
6E5FC26C34EA,0
67AE28F374DD,0
C0E797FB3BEF,0
A577000EEF4C,0
F165DCBE90CC,0
8A64DC35626D,0
2238F4EDFAFE,0
5B06ABA81F3D,0
0E39FAC98C5C,0
EA1A2C0CBFD0,0
85A5BCF5C115,0
C31C4FB3EC9C,0
154FA2AFF851,0
C5362730B1AD,0
99420F547197,0
F0B9089A8CA0,0
F5105C1AC8A8,0
5E83DF196147,0
138CF9B0B2AA,0
28DC927D0BEE,0
9CEB5805F62C,0
41122E04B919,0
5F3E5F6A455F,0
3D0602644572,0
75EE50F8186B,0
33288B5B8460,0
3D98BF32C1C9,0
0423446A3CC3,0
BD0042890408,0
528FA375E59E,0
B9B14BB9E137,0
978BBCD504F6,0
54684D650BD1,0
9015A33D3362,0
6046B1A0E0BB,0
8E32984ED90A,0
CC8F4FCFF62D,0
781B5B0E84FB,0
158C4F100645,0
ABE641A2B482,0
4E8B60833642,0
B84D396ABD88,0
F7775682ED97,0
9126412CB0A0,0
077658D6058C,0
65295BC6CFC8,0
F72766817FB1,0
D4D1EB734A30,0
C833CF01660E,0
8DABA095DB2C,0
C155953AF5BA,0
81087B9722DE,0
C04DABAA89B6,0
D607E87CAEC5,0
F28699B29BF8,0
9E72833CF564,0
8C93378C427D,0
F5DE82370CEF,0
75245974931F,0
3FB889DB1D5A,0
609C058A611B,0
03D232CF3C96,0
189CB23B0784,0
DA24AE47FC67,0
4D70654B9509,0
277FA166F80C,0
AEB322F5518C,0
59C2268D1FB4,0
C565915C5D03,0
7DECA342F12C,0
FD22FB4893FB,0
F0966552E814,0
7122D0D3BAC6,0
77FB884F8342,0
0C0D74E9A9B3,0
E13512E90D6E,0
3BA0F4DE6FDE,0
40E82E086107,0
5161393279C4,0
B7C68C8518E5,0
6F209BBBAC69,0
A0C9189DB154,0
76785C1EB1C9,0
53D485511C8D,0
E9376915D174,0
816528B280A6,0
FA09B4E6737E,0
2281A2068323,0
A1463AFABFE9,0
60C6CA7B5075,0
0C2F63CB5B83,0
63167A3E9024,0
FC0B336FF67C,0
2432C3C463D8,0
4E9619EA343B,0
60277BB13D72,0
646653E8174C,0
AAF87E5D3A16,0
0E679D6AD909,0
E90689CC6BEF,0
6164F40CEB17,0
92043513EEF0,0
77EE6BEF7F59,0
2098725D6F79,0
F46647D68AE4,0
CE25AB4F69FB,0
E60FFEFDC3D5,0
3C5DBA59EB12,0
4D60C90BBC9C,0
35F2D5967BB2,0
2120EE5F2B6F,0
DF8CCA5301C2,0
981B771941AE,0
D8457714ADA6,0
57DCE6076B75,0
86CABE7214DC,0
DC0F8D0F8D0D,0
96E6A88BECDE,0
CD427B5F9703,0
78FF8DF1E1AB,0
10978A6F4255,0
9F71556C067E,0
EDB00D63D907,0
F36A0DFA3210,0
3EE6D1F1A206,0
8FEA3FA13ED3,0
3E5BAC6E8BC6,0
2D189BD69DBB,0
68122197DB60,0
5EC88A83D380,0
903061A30944,0
37E2540A8C57,0
38AE9CD60241,0
95AC275B323F,0
7A50B3C04E87,0
697F402E5D3C,0
D836EC027BFC,0
799D4D1CE4E3,0
741E8BA2BB42,0
E5D88E1C809B,0
BE73A31DC284,0
007BDC0D0189,0
3944CD5514A2,0
FA4A78AECDEE,0
30E993448C6A,0
A6D9EC1D868D,0
2A40FB7796C4,0
F549D73177F2,0
B30977A1C866,0
CF63B72A70D1,0
12E9588731BB,0
9EA94015D192,0
B69C849891A5,0
A437E58E9FC9,0
DCA782BA9DE9,0
AD6E74914161,0
BB2E536C263B,0
B461A51AF192,0
D1F7AC06F55E,0
05CA244A8629,0
DC139672DF94,0
313427B8ABBB,0
0652A41C3C1C,0
150EBF6D9C6C,0
9D189F986FC9,0
78009832B76C,0
9BCED8C7DD41,0
3ECDDB723F38,0
9476EDF95E06,0
53EDAD796FC1,0
767C76729CDB,0
406758D6CAE7,0
45F14198A9E7,0
A170899B04D3,0
501C38DF285F,0
8CB299C0F7EF,0
C3AFADC290CD,0
685EF31CB230,0
240728373CA7,0
F579CD17C84A,0
61EF0DF203BF,0
2F45CE773C73,0
EAFAA93FF9CE,0
D2BA3DC17F66,0
7F8F33A62F97,0
8BBD18793B43,0
CAEF978A1206,0
138980132E7B,0
F4ADC9DB5900,0
4C6DEE2AB4D6,0
42287D6FF8E9,0
3FFDB09C0E2F,0
3532E8DB4728,0
ACCA168C5630,0
8AF2B55A012E,0
8ECFC4DB75D8,0
594677EE04C9,0
EE511653FC9D,0
996347A3C187,0
05F5ADA99AEF,0
05276F25EAB9,0
CFFD98F74B90,0
99CFE5D7B892,0
0622D68AC24C,0
4B6637B67499,0
200EB621ED16,0
790A46373A30,0
48A76FF75C83,0
29A51FB06B8F,0
E0002E873B4C,0
E33F4A4CFD2B,0
BE94660B228D,0
0CE53ADB99DE,0
2950C7CE7378,0
94031B24356F,0
6C653925F379,0
BAB604EA0B6A,0
E911FB3C3BA4,0
AAE8B22FD79E,0
72CC97D2AC17,0
CD629E0296D7,0
CE0A45E43E6E,0
EA77F88F256A,0
1994966D848D,0
FE4F21B08991,0
5EF89B9B1913,0
F6F22533B944,0
127927A876B3,0
CFCB5811B2D3,0
1DC93188EF4F,0
EC20A6C93589,0
D8DD1B1C20D1,0
3570CC77EAC4,0
0EE9DC27647D,0
7565BC7D7AC4,0
C16312686693,0
E3AB1F7B2621,0
0ECBCD33573A,0
5061D1393433,0
3604BC3FAAD2,0
6CA0E7F020DA,0
2D50F51F7D6E,0
43460CF7A924,0
7699EA25A738,0
87134FF9A286,0
CB6CD7AF2ED5,0
C59706628AFB,0
29A50117EDC2,0
D053E8DC9C41,0
BB2F10627C01,0
642979C12E52,0
55BB6C8C3723,0
273A878F7A79,0
6C147BCCE295,0
F4FF5BD9FC2E,0
41EAE479B888,0
7EF4C2D8F6C8,0
AB918D15C512,0
A588F7E3C4FA,0
F1D91B93EEE0,0
72B0B6E677D2,0
E4267B4CBF6F,0
B786648FE170,0
B0890AF9B1BB,0
FE6E9DA140C4,0
F373484070DD,0
8D909E541532,0
6574134A8642,0
95C90ED98E77,0
4EBA49650DC7,0
562468EA4ABB,0
29505B4BADEE,0
84BF19079295,0
63E66C73EC63,0
60BDE0F7F1ED,0
FBA2F2A63D7C,0
C24CFDD60657,0
F08562E33F4C,0
EDFBB8BF11B8,0
16B6124FA21E,0
1A0332AA513C,0
355CED9BDF49,0
C39A62AFC7A0,0
4A36ADACB559,0
037E0C66EB29,0
BFBC063732C3,0
264F8B403B4A,0
30171FE702A1,0
10DCE74EA7D4,0
7A892C92BD59,0
C4A65265F9B8,0
E1CCB04027C9,0
02CFCBF07E34,0
E5ACC810A4C0,0
B7E81602CDCB,0
EFFF85AD417C,0
73480E461317,0
E84CED3AA8FF,0
0055AFC2CBA5,0
DAF17F9396E9,0
209F849A6995,0
2E43FA20BCD1,0
66AD1944EBA2,0
BABD4993A634,0
3D989B8DF404,0
5EDEE983847F,0
082062B8847B,0
733DD124E630,0
EB59FD75A40B,0
7DF96566588D,0
C42E37A22DCF,0
BD1C4DA06F24,0
CCFE57212FA4,0
776282E6544B,0
3F0275372A6C,0
7F1EC7B1B439,0
57AC890EDCAA,0
1BAAB3E76407,0
AC21D361F0A9,0
1297C0803FF1,0
B9409C7F11A8,0
F0DD2C57521D,0
A46A755744CF,0
D379F87FFA2D,0
1704E95F4551,0
3A25EF9E1FFF,0
BE05BF307C56,0
3268E46DEF9C,0
D27ED53D326B,0
AA2D008E4C97,0
C7AD43992D75,0
9208D7BB050B,0
634A28646607,0
25C3A32B7441,0
B5A2B2D6B834,0
0EEDD7A2EDD5,0
20EC275B3A9D,0
739835488D5A,0
5839B9438A5E,0
F14E9F164295,0
5C7C269E92C1,0
D09CAD0360A0,0
EA3D7E4332B5,0
BA8954018D9A,0
B96FBB8BB0E6,0
5374A65C899F,0
B433873769FD,0
3EF75E0B1B13,0
48B2C24D96AC,0
24FD64329B13,0
091C46511C02,0
B6CB823D36A1,0
9AAE74BB72DA,0
9D4AC8A45A6E,0
3211256976EC,0
3B86ECF2D134,0
7A0A11B0766E,0
353D456158B3,0
E3DBD3B6762E,0
CEC7B91B44FA,0
3ED6BF8CB7B8,0
D198650A2C0B,0
DA2F69F56EC6,0
99E6A3865AE3,0
CBBDED890E33,0
EF2B63D09124,0
6751F99CE1A5,0
8C13B950DC2F,0
F05E98E1523E,0
DBE25202BF71,0
691922C61ABF,0
558DD7854DAD,0
8206BE88A586,0
FD718354ECBD,0
C534E2EE80DD,0
54E9A9F10492,0
55D0D19F8425,0
C776D60C0588,0
7F9EBABF5A80,0
57C6A24D44CC,0
510EFD57F841,0
0E0A283B8744,0
868E8134913F,0
8B68834FA728,0
EAF2982863DB,0
98097CF732D5,0
162619BA308F,0
26BD3DDA53C6,0
457A2EC0B536,0
17FF2DAA7CF0,0
55E24FA94F5F,0
2F165C594F12,0
66C1F0FF9B86,0
18AAE701B024,0
58120231D1AB,0
A71E3617F30E,0
4DF36FFB483B,0
3E87667C3C16,0
7A457593BF00,0
2DD0D57334B3,0
95D02E5A24F3,0
25C39FE98075,0
CC0FCE1B0E30,0
D8A0518D1E98,0
0252F99F9C2B,0
5E0F51E67D34,0
31426A6BAD12,0
4A83611F0090,0
DD903E040B1F,0
2FD07B7EB9A4,0
82244ECF55D9,0
7754E2BF8648,0
EEA41CD269C7,0
D39A41DAA06C,0
37357453E654,0
FA55FD4B3BBF,0
08C352F153F9,0
45D63D13708B,0
64E3C6ED1F1C,0
B08D7795963C,0
34871C8ECE27,0
996CA7309F3B,0
4FA84335B583,0
26451DA7350E,0
668A218B1E0F,0
32794549AA40,0
22374B891B5C,0
4819C401B512,0
074EF37F0CD3,0
88DD503AFADA,0
1384F3CB37B4,0
47D820703F72,0
EAE7186CD141,0
A2CEB5C30B02,0
63CAA620FD6C,0
EDE3ACD74D8D,0
472453DED02A,0
345FC4AD620D,0
2073C87F42EA,0
592F9E30B306,0
9B4BBF1F367A,0
CC3626B8452B,0
B7DDE7F9612A,0
21AC9F37E401,0
D98744D0007B,0
9ED3DD7A79C6,0
6517AF6589C1,0
16A89DE17474,0
5CE94049DE0F,0
3BDC87B270B1,0
E4D09609D5F4,0
1FCEBB4B6E69,0
0C4D89EFF6AD,0
997F5FCACB6B,0
C8D897CBE594,0
9C3AFF33FEC8,0
4161FFB1F011,0
6AD69353B3A5,0
105D671D94B9,0
6FAB9F5EA492,0
AAC58B3A5CE9,0
9F0E2D81494C,0
1DA947C10F5E,0
9F6896732AED,0
81CBBC5DA196,0
E14AB7D4676F,0
0BD4323A69C0,0
4D26DFD8E05D,0
AE394828E5E0,0
2D2C05B9B502,0
68B4E0D0B470,0
64D89D851740,0
9A4FAE014C43,0
BCA599401456,0
4A96F254FC9E,0
4ECC70AC9E2E,0
072157B24A68,0
3D8D17E6B970,0
E36D6A6219F2,0
C341475E874D,0
70CBD68D5C82,0
0C00411E2F3F,0
9BEACA77F76D,0
00DC03EDB325,0
26946ED27F71,0
F664C7A6BD15,0
4DFCFE0DEB74,0
2B9BA5C8F4B6,0
DA25F3A0852C,0
5FB3DC53DA41,0
4DE61D1FC03D,0
327A5EE6D9F0,0
F7F7407F9C2E,0
8BE1A3B6EE0A,0
B33231B9D832,0
BD6AD73B181C,0
39438F8C42CC,0
89F9B94D3AB1,0
6455BC30CD12,0
B9AC8528789F,0
217E04EDBDCB,0
862D00CD3731,0
4833B62F1F68,0
94DCD5CE9C21,0
CF123BD9C0C4,0
8E3800CCFA0F,0
CE2992C81410,0
589FC667F8D5,0
A92CE3E828A6,0
72E449F0D340,0
64B1C9AC6686,0
3300538FE54C,0
32F80B993931,0
0F6B847F5642,0
70F8CAC7C7B6,0
F71E8A6545B0,0
5DD604FD8D8E,0
745771EA2461,0
A36D269F62F4,0
8BE7CF3D2E1E,0
BAA439DB562E,0
93129CE11EC8,0
8B3E59509782,0
DD5480DD5673,0
FB0F70669840,0
3346466827BC,0
21009D0A09C0,0
C2C6BF2ECB2E,0
3B94839D9D92,0
9751099162DA,0
8F38208EF967,0
9D509AD570B9,0
35394DFCB6E8,0
ED5259A1506A,0
49AADEEF50C4,0
975F1C1C0D86,0
60214ECEA94B,0
E95390FED44F,0
469F51F0D726,0
666BAAED3F3B,0
19DC0D5D8470,0
C9EBB751D4F5,0
7C5631176B64,0
39D9C5CE7596,0
D887303950C5,0
4EEDE23667B3,0
0E77B3EEF685,0
EAF5B1825CA9,0
61447F57E9CA,0
2246F6772577,0
AACF53698B54,0
FFA93075C295,0
686763A8173F,0
81C4B5EF1B2C,0
90965FCBD028,0
811466ECB76E,0
749648315DD8,0
4935057D1C53,0
C675D4A3BFB1,0
293A4D45C4C2,0
C43B0573CD0B,0
50A96DB4EAA0,0
98A200B98617,0
BDB71D1326E7,0
27259371B4DA,0
D7DA55E7EE7B,0
1CD60E1FD15A,0
16937952D5F6,0
BC5DF61CA0A5,0
9BD6FB32C20C,0
966FB6DA031E,0
2413B5ECEE60,0
95E46BF4F5E3,0
3F74A7304374,0
3FA0C6061820,0
D7979C0FAADE,0
8539F573A3CE,0
1E80BF0C2111,0
7A14825ECF79,0
ABC07A40280A,0
6FB57BF6E37B,0
3B72EC466890,0
3EB15315AAE4,0
9E8437C4F97F,0
6E1271AA478C,0
6043DC926CBF,0
C5A91BBEC4BC,0
1CFE9143FDB1,0
B53C1A5F2FC0,0
B3E4142A74A4,0
C79B20B978B9,0
4F8ED932818F,0
05DD7C88F3E9,0
233F31801AD3,0
04458AC53C33,0
7219D8FA9E07,0
38FAA6D3576A,0
2805D960630C,0
69978410A6DD,0
33E3B0FE8784,0
8932B146A21B,0
E1BAECA7995A,0
03C4C1A703F7,0
9BDD5F263BAC,0
59D4F2E3AA33,0
164AB1F99E5A,0
E68728AD3DEA,0
7DEAE4E66ED9,0
110267794FDC,0
CC54D8D45078,0
32FBB24699C8,0
F8828D028D67,0
42B68F35F52F,0
CAF84BB21F5C,0
B470F91FBF18,0
D27D96F293F0,0
8F255400DD32,0
06FB9E9FBE1C,0
2D43DC410DD8,0
6D094C4748D3,0
530B3CE98D3F,0
85C198E37E41,0
B2D5A70FD85E,0
A506B99C5A93,0
5768077D0D98,0
4E49FFA34BAC,0
259641D7A4E2,0
6E8C465BCCEA,0
3957DC8CC83A,0
A29ADC99D326,0
86A0EC55B2B5,0
50430EEF66A9,0
8B80BFF561FD,0
1D2B46410E9A,0
1448EA90A73B,0
14E8C32E1EB9,0
2122B102F8BE,0
6425184EAF8D,0
A4571A9BC37E,0
A9E86EE1A903,0
D7D93C8A1AF7,0
248EF01EF0B4,0
8EAF857FC2FD,0
7931D2497164,0
E244D12EEA2E,0
C04F9AFD8377,0
A1B43D4288EB,0
7E0DA73D0D51,0
0DC8583BBA0F,0
82192D91ED57,0
B8BCC5FC2075,0
56E96BA8B562,0
C2EB1D6E89C8,0
CE259F63675E,0
780E29E15365,0
01972A2D7B29,0
4BF714BE9992,0
C2DB1B17ED2C,0
ECBC3C0236A9,0
05434849B43B,0
A51E84ADE3C3,0
0CF7D7B61E4B,0
44C31ED2C2BA,0
FBAD218B3766,0
A6275461E76E,0
291F44146E8D,0
2EDE5FD5D62B,0
D0B2450E764F,0
41D23AC32DB8,0
1404F0B44611,0
56B151AE8A2D,0
6044EF253611,0
204C05B3FF77,0
137AA4A725A4,0
F7CA9A84A959,0
D94A3F346122,0
245D92C8C08F,0
F367F1735636,0
508A4EDA286A,0
5AF59E2C09C2,0
F698C04DCA23,0
19ECD4627CFE,0
BBA8305DD973,0
CF2DD79A2384,0
BB7490E6F9F1,0
05E7D3F782DA,0
E7DFD8A40DA1,0
B8A501319245,0
A25397077D18,0
780108A530DE,0
9F1412A81A25,0
C5BE6D75137F,0
8E3024E06561,0
